Year_Month,Topic,Words
21210.,11,"0.086*""goal"" + 0.053*""jerry"" + 0.053*""anthony"" + 0.053*""ben"" + 0.046*""longrun"" + 0.046*""prospect"" + 0.039*""since"" + 0.033*""today"" + 0.006*""news"" + 0.006*""immediate"""
21210.,12,"0.134*""monetary"" + 0.051*""vice"" + 0.051*""mcteer"" + 0.051*""alan"" + 0.038*""underlying"" + 0.038*""meeting"" + 0.038*""important"" + 0.032*""target"" + 0.006*""economic"" + 0.006*""donald"""
21210.,13,"0.104*""economic"" + 0.092*""chairman"" + 0.092*""l"" + 0.049*""susan"" + 0.042*""respect"" + 0.036*""limited"" + 0.036*""continues"" + 0.006*""monetary"" + 0.006*""circumstance"" + 0.006*""federal"""
21210.,14,"0.101*""jr"" + 0.054*""mcdonough"" + 0.054*""h"" + 0.054*""j"" + 0.054*""stern"" + 0.047*""balanced"" + 0.033*""keep"" + 0.006*""risk"" + 0.006*""growth"" + 0.006*""action"""
30129.,0,"0.107*""w"" + 0.064*""last"" + 0.050*""information"" + 0.042*""oil"" + 0.042*""expect"" + 0.042*""restraint"" + 0.042*""climate"" + 0.007*""l"" + 0.007*""monetary"" + 0.007*""decided"""
30129.,1,"0.093*""goal"" + 0.057*""bernanke"" + 0.057*""voting"" + 0.057*""l"" + 0.050*""available"" + 0.042*""aspect"" + 0.035*""percent"" + 0.007*""last"" + 0.007*""vice"" + 0.007*""growth"""
30129.,2,"0.095*""jr"" + 0.076*""economic"" + 0.057*""event"" + 0.057*""update"" + 0.050*""moskow"" + 0.050*""parry"" + 0.044*""background"" + 0.038*""improving"" + 0.006*""accessibility"" + 0.006*""climate"""
30129.,3,"0.064*""jack"" + 0.064*""guynn"" + 0.056*""respect"" + 0.056*""stability"" + 0.048*""however"" + 0.023*""release"" + 0.007*""policy"" + 0.007*""price"" + 0.007*""ongoing"" + 0.007*""j"""
30129.,4,"0.086*""belief"" + 0.057*""h"" + 0.057*""michael"" + 0.057*""vice"" + 0.057*""susan"" + 0.042*""premium"" + 0.035*""unchanged"" + 0.007*""action"" + 0.007*""productivity"" + 0.007*""today"""
30129.,5,"0.127*""policy"" + 0.096*""committee"" + 0.054*""january"" + 0.048*""william"" + 0.048*""donald"" + 0.048*""bies"" + 0.042*""future"" + 0.030*""target"" + 0.006*""gramlich"" + 0.005*""olson"""
30129.,6,"0.066*""broaddus"" + 0.066*""ben"" + 0.050*""coupled"" + 0.050*""business"" + 0.041*""open"" + 0.008*""policy"" + 0.008*""premium"" + 0.008*""alan"" + 0.008*""edward"" + 0.008*""currently"""
30129.,7,"0.065*""home"" + 0.057*""robert"" + 0.057*""gramlich"" + 0.057*""fomc"" + 0.057*""ferguson"" + 0.050*""foreseeable"" + 0.043*""lift"" + 0.007*""accommodative"" + 0.007*""federal"" + 0.007*""accessibility"""
30129.,8,"0.110*""j"" + 0.088*""growth"" + 0.058*""mcdonough"" + 0.044*""continued"" + 0.044*""analyst"" + 0.021*""immediate"" + 0.007*""greenspan"" + 0.007*""spending"" + 0.007*""goal"" + 0.007*""roger"""
30129.,9,"0.061*""mark"" + 0.061*""olson"" + 0.061*""roger"" + 0.045*""stance"" + 0.045*""hiring"" + 0.038*""today"" + 0.038*""decided"" + 0.007*""susan"" + 0.007*""business"" + 0.007*""circumstance"""
30129.,10,"0.061*""news"" + 0.054*""greenspan"" + 0.048*""currently"" + 0.041*""provide"" + 0.041*""fostered"" + 0.041*""spending"" + 0.041*""ongoing"" + 0.041*""accommodative"" + 0.034*""fund"" + 0.034*""keep"""
30129.,11,"0.058*""circumstance"" + 0.058*""sustainable"" + 0.050*""geopolitical"" + 0.050*""reportedly"" + 0.050*""productivity"" + 0.008*""ferguson"" + 0.008*""lift"" + 0.008*""fomc"" + 0.008*""unchanged"" + 0.008*""chairman"""
30129.,12,"0.122*""risk"" + 0.064*""accessibility"" + 0.057*""kohn"" + 0.057*""action"" + 0.050*""longrun"" + 0.035*""rate"" + 0.007*""ben"" + 0.007*""committee"" + 0.007*""accommodative"" + 0.007*""federal"""
30129.,13,"0.148*""monetary"" + 0.106*""chairman"" + 0.056*""alan"" + 0.042*""support"" + 0.035*""market"" + 0.006*""decided"" + 0.006*""donald"" + 0.006*""economic"" + 0.006*""risk"" + 0.006*""update"""
30129.,14,"0.084*""price"" + 0.063*""federal"" + 0.056*""edward"" + 0.056*""alfred"" + 0.049*""prospect"" + 0.049*""balanced"" + 0.042*""time"" + 0.006*""ongoing"" + 0.006*""risk"" + 0.006*""w"""
30318.,0,"0.056*""event"" + 0.050*""ben"" + 0.050*""alan"" + 0.044*""light"" + 0.044*""determination"" + 0.044*""believe"" + 0.006*""edward"" + 0.006*""balance"" + 0.006*""policy"" + 0.006*""engender"""
30318.,1,"0.049*""fomc"" + 0.049*""broaddus"" + 0.043*""refrain"" + 0.036*""belief"" + 0.036*""appears"" + 0.036*""oil"" + 0.036*""january"" + 0.030*""rate"" + 0.006*""chairman"" + 0.006*""informative"""
30318.,2,"0.133*""uncertainty"" + 0.040*""surveillance"" + 0.040*""unusually"" + 0.034*""productivity"" + 0.034*""data"" + 0.029*""target"" + 0.028*""open"" + 0.017*""release"" + 0.005*""keep"" + 0.005*""monetary"""
30318.,3,"0.045*""federal"" + 0.040*""william"" + 0.040*""michael"" + 0.040*""gramlich"" + 0.035*""characterize"" + 0.035*""goal"" + 0.035*""clouding"" + 0.030*""since"" + 0.030*""time"" + 0.030*""premium"""
30318.,4,"0.049*""update"" + 0.043*""roger"" + 0.043*""bernanke"" + 0.043*""susan"" + 0.043*""edward"" + 0.038*""sustainable"" + 0.038*""particularly"" + 0.038*""balance"" + 0.032*""meeting"" + 0.032*""proven"""
30318.,5,"0.107*""monetary"" + 0.046*""march"" + 0.046*""last"" + 0.040*""l"" + 0.040*""bies"" + 0.035*""short"" + 0.035*""longrun"" + 0.030*""hesitancy"" + 0.030*""ongoing"" + 0.030*""disappointing"""
30318.,6,"0.051*""mark"" + 0.051*""guynn"" + 0.045*""making"" + 0.045*""usefully"" + 0.038*""accommodative"" + 0.038*""engender"" + 0.006*""circumstance"" + 0.006*""large"" + 0.006*""home"" + 0.006*""clouding"""
30318.,7,"0.066*""growth"" + 0.044*""greenspan"" + 0.044*""h"" + 0.044*""moskow"" + 0.038*""risk"" + 0.038*""respect"" + 0.033*""importantly"" + 0.033*""however"" + 0.027*""today"" + 0.027*""keep"""
30318.,8,"0.119*""policy"" + 0.085*""jr"" + 0.045*""ferguson"" + 0.039*""prospect"" + 0.034*""indicator"" + 0.034*""support"" + 0.005*""moskow"" + 0.005*""unusually"" + 0.005*""keep"" + 0.005*""accessibility"""
30318.,9,"0.089*""chairman"" + 0.071*""price"" + 0.053*""home"" + 0.047*""mcdonough"" + 0.047*""jack"" + 0.017*""immediate"" + 0.005*""disappointing"" + 0.005*""h"" + 0.005*""gramlich"" + 0.005*""oil"""
30318.,10,"0.123*""committee"" + 0.044*""alfred"" + 0.044*""parry"" + 0.039*""abate"" + 0.033*""analyst"" + 0.033*""climate"" + 0.033*""activity"" + 0.028*""unchanged"" + 0.005*""guynn"" + 0.005*""broaddus"""
30318.,11,"0.163*""economic"" + 0.074*""w"" + 0.054*""decided"" + 0.039*""donald"" + 0.034*""run"" + 0.034*""apparent"" + 0.029*""sufficient"" + 0.024*""fund"" + 0.004*""market"" + 0.004*""rate"""
30318.,12,"0.074*""j"" + 0.064*""current"" + 0.045*""accessibility"" + 0.040*""olson"" + 0.039*""kohn"" + 0.039*""voting"" + 0.034*""decisionmaking"" + 0.034*""large"" + 0.030*""incoming"" + 0.029*""stance"""
30318.,13,"0.063*""geopolitical"" + 0.047*""news"" + 0.042*""robert"" + 0.042*""action"" + 0.036*""heightened"" + 0.036*""rather"" + 0.036*""situation"" + 0.036*""effect"" + 0.031*""mixed"" + 0.031*""expansion"""
30318.,14,"0.058*""market"" + 0.046*""vice"" + 0.040*""stability"" + 0.040*""circumstance"" + 0.040*""informative"" + 0.034*""coupled"" + 0.034*""expect"" + 0.034*""lift"" + 0.034*""aspect"" + 0.005*""current"""
30506.,0,"0.073*""risk"" + 0.050*""event"" + 0.045*""voting"" + 0.045*""bernanke"" + 0.039*""pickup"" + 0.033*""conclusion"" + 0.033*""ongoing"" + 0.033*""recent"" + 0.005*""monetary"" + 0.005*""toward"""
30506.,1,"0.047*""home"" + 0.041*""action"" + 0.041*""vice"" + 0.036*""remain"" + 0.036*""fall"" + 0.036*""goal"" + 0.036*""substantial"" + 0.036*""foreseeable"" + 0.031*""climate"" + 0.031*""improving"""
30506.,2,"0.088*""committee"" + 0.041*""robert"" + 0.041*""donald"" + 0.036*""sustainable"" + 0.036*""level"" + 0.036*""uncertain"" + 0.036*""unwelcome"" + 0.036*""attainment"" + 0.031*""back"" + 0.031*""time"""
30506.,3,"0.083*""w"" + 0.044*""william"" + 0.044*""h"" + 0.044*""broaddus"" + 0.039*""balance"" + 0.039*""quarter"" + 0.033*""employment"" + 0.033*""geopolitical"" + 0.005*""alan"" + 0.005*""committee"""
30506.,4,"0.100*""monetary"" + 0.071*""chairman"" + 0.057*""though"" + 0.038*""ben"" + 0.038*""alfred"" + 0.033*""minor"" + 0.033*""next"" + 0.033*""perceives"" + 0.033*""exceeds"" + 0.028*""economic"""
30506.,5,"0.064*""growth"" + 0.043*""greenspan"" + 0.043*""michael"" + 0.043*""ferguson"" + 0.037*""probability"" + 0.037*""weakness"" + 0.037*""toward"" + 0.032*""reflecting"" + 0.032*""mostly"" + 0.026*""unchanged"""
30506.,6,"0.082*""inflation"" + 0.044*""low"" + 0.044*""roughly"" + 0.044*""achieving"" + 0.038*""foster"" + 0.006*""event"" + 0.006*""downside"" + 0.006*""along"" + 0.006*""productivity"" + 0.006*""policy"""
30506.,7,"0.049*""news"" + 0.049*""last"" + 0.043*""guynn"" + 0.038*""period"" + 0.038*""together"" + 0.038*""upside"" + 0.032*""accommodative"" + 0.032*""proven"" + 0.032*""development"" + 0.032*""however"""
30506.,8,"0.110*""policy"" + 0.079*""jr"" + 0.042*""bies"" + 0.042*""jack"" + 0.036*""future"" + 0.031*""bolstered"" + 0.031*""stance"" + 0.026*""rate"" + 0.005*""bernanke"" + 0.005*""monetary"""
30506.,9,"0.050*""susan"" + 0.050*""moskow"" + 0.044*""although"" + 0.044*""contrast"" + 0.037*""hostility"" + 0.037*""equity"" + 0.006*""oil"" + 0.006*""open"" + 0.006*""perceives"" + 0.006*""last"""
30506.,10,"0.047*""accessibility"" + 0.042*""l"" + 0.042*""mark"" + 0.042*""olson"" + 0.037*""improvement"" + 0.037*""already"" + 0.037*""extent"" + 0.037*""weighted"" + 0.031*""debt"" + 0.031*""confidence"""
30506.,11,"0.057*""market"" + 0.046*""kohn"" + 0.045*""parry"" + 0.040*""downside"" + 0.034*""rolled"" + 0.034*""tension"" + 0.034*""oil"" + 0.028*""percent"" + 0.028*""fund"" + 0.005*""substantial"""
30506.,12,"0.046*""roger"" + 0.046*""fomc"" + 0.046*""alan"" + 0.034*""disappointing"" + 0.034*""strengthened"" + 0.034*""production"" + 0.034*""consumer"" + 0.034*""decision"" + 0.029*""target"" + 0.005*""achieving"""
30506.,13,"0.048*""federal"" + 0.048*""may"" + 0.042*""edward"" + 0.042*""mcdonough"" + 0.042*""gramlich"" + 0.037*""taken"" + 0.037*""belief"" + 0.032*""ebbing"" + 0.032*""reading"" + 0.026*""decided"""
30506.,14,"0.085*""j"" + 0.051*""update"" + 0.040*""equal"" + 0.039*""timing"" + 0.034*""price"" + 0.034*""made"" + 0.034*""along"" + 0.028*""open"" + 0.005*""parry"" + 0.005*""olson"""
30625.,0,"0.118*""policy"" + 0.071*""growth"" + 0.046*""accessibility"" + 0.033*""gramlich"" + 0.033*""broaddus"" + 0.029*""pickup"" + 0.029*""foreseeable"" + 0.025*""economic"" + 0.025*""stance"" + 0.025*""condition"""
30625.,1,"0.050*""request"" + 0.040*""b"" + 0.040*""h"" + 0.035*""belief"" + 0.035*""latter"" + 0.030*""improve"" + 0.030*""robust"" + 0.030*""markedly"" + 0.030*""expects"" + 0.025*""related"""
30625.,2,"0.106*""rate"" + 0.045*""last"" + 0.041*""director"" + 0.041*""louis"" + 0.037*""percent"" + 0.032*""l"" + 0.028*""level"" + 0.028*""balance"" + 0.024*""expectation"" + 0.024*""add"""
30625.,3,"0.105*""board"" + 0.073*""voting"" + 0.045*""kansa"" + 0.036*""j"" + 0.032*""exceeds"" + 0.027*""product"" + 0.027*""inflationary"" + 0.027*""accommodative"" + 0.027*""continues"" + 0.004*""equal"""
30625.,4,"0.052*""sustainable"" + 0.048*""event"" + 0.043*""san"" + 0.039*""president"" + 0.035*""olson"" + 0.030*""though"" + 0.030*""attainment"" + 0.030*""fall"" + 0.026*""recent"" + 0.026*""time"""
30625.,5,"0.109*""point"" + 0.064*""fund"" + 0.039*""guynn"" + 0.039*""bernanke"" + 0.034*""unwelcome"" + 0.029*""firming"" + 0.029*""providing"" + 0.005*""judged"" + 0.005*""director"" + 0.004*""alfred"""
30625.,6,"0.080*""reserve"" + 0.072*""basis"" + 0.055*""target"" + 0.046*""june"" + 0.042*""bank"" + 0.034*""donald"" + 0.034*""alfred"" + 0.029*""concern"" + 0.025*""underlying"" + 0.021*""governor"""
30625.,7,"0.114*""action"" + 0.051*""inflation"" + 0.039*""francisco"" + 0.039*""taking"" + 0.039*""city"" + 0.031*""fomc"" + 0.031*""stewart"" + 0.031*""michael"" + 0.027*""probability"" + 0.027*""next"""
30625.,8,"0.042*""robert"" + 0.042*""preferred"" + 0.037*""jamie"" + 0.037*""alan"" + 0.037*""edward"" + 0.032*""downside"" + 0.032*""contrast"" + 0.032*""risk"" + 0.028*""important"" + 0.028*""expansive"""
30625.,9,"0.074*""parry"" + 0.061*""discount"" + 0.048*""news"" + 0.043*""york"" + 0.035*""greenspan"" + 0.035*""chairman"" + 0.030*""quarter"" + 0.030*""already"" + 0.030*""roughly"" + 0.026*""activity"""
30625.,10,"0.067*""w"" + 0.049*""economy"" + 0.044*""submitted"" + 0.044*""market"" + 0.035*""jack"" + 0.035*""mark"" + 0.031*""future"" + 0.031*""predominate"" + 0.031*""upside"" + 0.026*""nonetheless"""
30625.,11,"0.058*""home"" + 0.042*""ferguson"" + 0.042*""kohn"" + 0.042*""moskow"" + 0.042*""roger"" + 0.037*""equal"" + 0.031*""coupled"" + 0.005*""condition"" + 0.005*""city"" + 0.005*""federal"""
30625.,12,"0.074*""approved"" + 0.069*""reduction"" + 0.042*""ben"" + 0.037*""low"" + 0.037*""minor"" + 0.031*""sign"" + 0.005*""target"" + 0.005*""voting"" + 0.005*""support"" + 0.005*""donald"""
30625.,13,"0.120*""federal"" + 0.096*""monetary"" + 0.075*""jr"" + 0.037*""update"" + 0.037*""support"" + 0.034*""boston"" + 0.034*""new"" + 0.024*""substantial"" + 0.024*""perceives"" + 0.024*""likely"""
30625.,14,"0.137*""committee"" + 0.051*""st"" + 0.040*""susan"" + 0.040*""bies"" + 0.025*""decided"" + 0.025*""today"" + 0.005*""louis"" + 0.005*""continues"" + 0.005*""substantial"" + 0.005*""board"""
30812.,0,"0.049*""home"" + 0.049*""event"" + 0.043*""ben"" + 0.037*""upside"" + 0.037*""becoming"" + 0.037*""rise"" + 0.036*""quarter"" + 0.030*""core"" + 0.024*""keep"" + 0.006*""predominant"""
30812.,1,"0.065*""low"" + 0.041*""chairman"" + 0.041*""federal"" + 0.041*""mark"" + 0.035*""minor"" + 0.035*""unwelcome"" + 0.029*""believe"" + 0.029*""increase"" + 0.029*""indicator"" + 0.029*""pricing"""
30812.,2,"0.078*""w"" + 0.048*""august"" + 0.036*""circumstance"" + 0.036*""roughly"" + 0.036*""future"" + 0.036*""likely"" + 0.036*""considerable"" + 0.030*""business"" + 0.024*""percent"" + 0.005*""rise"""
30812.,3,"0.128*""policy"" + 0.038*""h"" + 0.038*""l"" + 0.038*""fomc"" + 0.033*""balance"" + 0.033*""level"" + 0.027*""economic"" + 0.027*""although"" + 0.027*""coupled"" + 0.022*""today"""
30812.,4,"0.055*""growth"" + 0.044*""accessibility"" + 0.039*""jamie"" + 0.039*""b"" + 0.039*""jack"" + 0.039*""robert"" + 0.033*""sustainable"" + 0.033*""probability"" + 0.027*""muted"" + 0.027*""remain"""
30812.,5,"0.109*""monetary"" + 0.048*""last"" + 0.042*""olson"" + 0.042*""michael"" + 0.030*""intermeeting"" + 0.030*""consumer"" + 0.024*""open"" + 0.018*""immediate"" + 0.006*""growth"" + 0.006*""broaddus"""
30812.,6,"0.106*""inflation"" + 0.046*""guynn"" + 0.039*""concern"" + 0.039*""belief"" + 0.033*""evidence"" + 0.006*""next"" + 0.006*""bies"" + 0.006*""w"" + 0.006*""perceives"" + 0.006*""greenspan"""
30812.,7,"0.051*""update"" + 0.044*""moskow"" + 0.044*""parry"" + 0.038*""foreseeable"" + 0.038*""exceeds"" + 0.032*""stance"" + 0.032*""labor"" + 0.032*""accommodative"" + 0.006*""open"" + 0.006*""important"""
30812.,8,"0.141*""committee"" + 0.042*""ferguson"" + 0.042*""greenspan"" + 0.036*""next"" + 0.036*""contrast"" + 0.030*""mixed"" + 0.006*""belief"" + 0.006*""business"" + 0.006*""continues"" + 0.006*""judge"""
30812.,9,"0.114*""jr"" + 0.042*""j"" + 0.042*""susan"" + 0.042*""bies"" + 0.042*""bernanke"" + 0.036*""predominant"" + 0.030*""price"" + 0.006*""monetary"" + 0.006*""update"" + 0.006*""quarter"""
30812.,10,"0.049*""market"" + 0.043*""stewart"" + 0.043*""gramlich"" + 0.043*""edward"" + 0.043*""roger"" + 0.037*""perceives"" + 0.031*""ongoing"" + 0.024*""fund"" + 0.024*""target"" + 0.006*""jr"""
30812.,11,"0.049*""news"" + 0.042*""action"" + 0.036*""attainment"" + 0.036*""equal"" + 0.036*""already"" + 0.030*""accumulated"" + 0.030*""productivity"" + 0.030*""providing"" + 0.030*""continues"" + 0.030*""important"""
30812.,12,"0.066*""period"" + 0.046*""alfred"" + 0.046*""kohn"" + 0.046*""voting"" + 0.039*""downside"" + 0.033*""activity"" + 0.006*""mark"" + 0.006*""becoming"" + 0.006*""alan"" + 0.006*""j"""
30812.,13,"0.043*""alan"" + 0.037*""maintained"" + 0.037*""judge"" + 0.037*""fall"" + 0.037*""though"" + 0.037*""undesirably"" + 0.031*""spending"" + 0.031*""power"" + 0.031*""show"" + 0.024*""rate"""
30812.,14,"0.069*""risk"" + 0.044*""donald"" + 0.044*""broaddus"" + 0.038*""accommodation"" + 0.031*""support"" + 0.031*""stillrobust"" + 0.031*""firming"" + 0.025*""decided"" + 0.006*""contrast"" + 0.006*""inflation"""
30916.,0,"0.075*""growth"" + 0.050*""edward"" + 0.050*""voting"" + 0.044*""remains"" + 0.037*""intermeeting"" + 0.037*""ongoing"" + 0.031*""rate"" + 0.006*""support"" + 0.006*""business"" + 0.006*""monetary"""
30916.,1,"0.053*""ferguson"" + 0.046*""attainment"" + 0.046*""circumstance"" + 0.046*""sustainable"" + 0.040*""power"" + 0.040*""business"" + 0.006*""michael"" + 0.006*""accommodative"" + 0.006*""risk"" + 0.006*""update"""
30916.,2,"0.047*""already"" + 0.047*""balance"" + 0.047*""future"" + 0.040*""stance"" + 0.040*""weakening"" + 0.040*""accumulated"" + 0.006*""policy"" + 0.006*""jamie"" + 0.006*""circumstance"" + 0.006*""action"""
30916.,3,"0.053*""home"" + 0.053*""accessibility"" + 0.041*""roughly"" + 0.041*""becoming"" + 0.041*""upside"" + 0.035*""although"" + 0.035*""economic"" + 0.035*""activity"" + 0.029*""fund"" + 0.005*""committee"""
30916.,4,"0.142*""committee"" + 0.045*""update"" + 0.045*""september"" + 0.040*""fomc"" + 0.035*""probability"" + 0.035*""unwelcome"" + 0.035*""rise"" + 0.030*""firming"" + 0.030*""coupled"" + 0.030*""increase"""
30916.,5,"0.050*""federal"" + 0.044*""h"" + 0.044*""kohn"" + 0.044*""bies"" + 0.039*""foreseeable"" + 0.039*""concern"" + 0.033*""important"" + 0.033*""core"" + 0.033*""underlying"" + 0.033*""support"""
30916.,6,"0.045*""bernanke"" + 0.045*""gramlich"" + 0.045*""alfred"" + 0.039*""maintained"" + 0.039*""next"" + 0.039*""fall"" + 0.034*""muted"" + 0.034*""remain"" + 0.034*""evidence"" + 0.028*""today"""
30916.,7,"0.083*""w"" + 0.044*""chairman"" + 0.044*""susan"" + 0.039*""equal"" + 0.039*""quarter"" + 0.039*""perceives"" + 0.039*""exceeds"" + 0.033*""providing"" + 0.027*""target"" + 0.027*""open"""
30916.,8,"0.076*""low"" + 0.052*""last"" + 0.047*""guynn"" + 0.047*""greenspan"" + 0.041*""accommodation"" + 0.041*""considerable"" + 0.035*""price"" + 0.035*""believe"" + 0.005*""j"" + 0.005*""exceeds"""
30916.,9,"0.044*""roger"" + 0.044*""b"" + 0.044*""mark"" + 0.044*""moskow"" + 0.044*""donald"" + 0.044*""olson"" + 0.044*""alan"" + 0.044*""l"" + 0.033*""productivity"" + 0.027*""decided"""
30916.,10,"0.068*""risk"" + 0.052*""market"" + 0.047*""event"" + 0.041*""ben"" + 0.041*""j"" + 0.041*""parry"" + 0.036*""contrast"" + 0.036*""level"" + 0.031*""pricing"" + 0.031*""robust"""
30916.,11,"0.132*""monetary"" + 0.050*""broaddus"" + 0.044*""judge"" + 0.044*""predominant"" + 0.044*""downside"" + 0.006*""inflation"" + 0.006*""fomc"" + 0.006*""bernanke"" + 0.006*""business"" + 0.006*""important"""
30916.,12,"0.135*""jr"" + 0.055*""news"" + 0.049*""robert"" + 0.042*""though"" + 0.036*""labor"" + 0.018*""release"" + 0.006*""rate"" + 0.006*""september"" + 0.006*""considerable"" + 0.006*""bies"""
30916.,13,"0.139*""policy"" + 0.098*""inflation"" + 0.061*""period"" + 0.041*""jack"" + 0.041*""action"" + 0.036*""undesirably"" + 0.030*""spending"" + 0.005*""alfred"" + 0.005*""committee"" + 0.005*""gramlich"""
30916.,14,"0.048*""stewart"" + 0.048*""jamie"" + 0.048*""michael"" + 0.042*""belief"" + 0.042*""minor"" + 0.036*""continues"" + 0.036*""confirms"" + 0.036*""accommodative"" + 0.018*""immediate"" + 0.006*""accessibility"""
31028.,0,"0.056*""market"" + 0.050*""home"" + 0.044*""bernanke"" + 0.044*""chairman"" + 0.039*""already"" + 0.039*""judge"" + 0.039*""balance"" + 0.033*""stabilizing"" + 0.033*""increase"" + 0.033*""intermeeting"""
31028.,1,"0.048*""kohn"" + 0.048*""h"" + 0.048*""parry"" + 0.048*""greenspan"" + 0.042*""concern"" + 0.036*""labor"" + 0.030*""keep"" + 0.030*""open"" + 0.030*""fund"" + 0.006*""jamie"""
31028.,2,"0.080*""low"" + 0.055*""accessibility"" + 0.043*""considerable"" + 0.043*""minor"" + 0.043*""accommodation"" + 0.037*""spending"" + 0.036*""coupled"" + 0.006*""pricing"" + 0.006*""ben"" + 0.006*""predominant"""
31028.,3,"0.049*""guynn"" + 0.049*""jamie"" + 0.049*""robert"" + 0.042*""fall"" + 0.036*""ongoing"" + 0.036*""activity"" + 0.036*""robust"" + 0.036*""pricing"" + 0.018*""immediate"" + 0.006*""rate"""
31028.,4,"0.048*""olson"" + 0.048*""edward"" + 0.042*""rise"" + 0.042*""remains"" + 0.042*""upside"" + 0.042*""predominant"" + 0.036*""core"" + 0.036*""remain"" + 0.029*""rate"" + 0.005*""chairman"""
31028.,5,"0.056*""news"" + 0.050*""mark"" + 0.050*""l"" + 0.050*""fomc"" + 0.043*""future"" + 0.037*""price"" + 0.031*""decided"" + 0.018*""release"" + 0.006*""w"" + 0.006*""risk"""
31028.,6,"0.083*""w"" + 0.066*""growth"" + 0.044*""roger"" + 0.044*""susan"" + 0.044*""jack"" + 0.038*""foreseeable"" + 0.038*""quarter"" + 0.033*""continues"" + 0.027*""today"" + 0.005*""consumer"""
