Year_Month,Topic,Words
201001,14,"0.032*""price"" + 0.025*""economic"" + 0.008*""percent"" + 0.008*""change"" + 0.007*""stability"" + 0.007*""especially"" + 0.006*""recession"" + 0.005*""moreover"" + 0.005*""meeting"" + 0.004*""various"""
201002,0,"0.009*""ill"" + 0.009*""chicago"" + 0.009*""suerf"" + 0.009*""foster"" + 0.008*""institution"" + 0.008*""credit"" + 0.005*""make"" + 0.005*""many"" + 0.004*""aig"" + 0.003*""agency"""
201002,1,"0.048*""financial"" + 0.044*""return"" + 0.010*""ante"" + 0.009*""frequent"" + 0.004*""fund"" + 0.004*""practice"" + 0.003*""effective"" + 0.003*""idea"" + 0.003*""largest"" + 0.003*""condition"""
201002,2,"0.042*""text"" + 0.021*""could"" + 0.011*""fail"" + 0.010*""reform"" + 0.009*""wall"" + 0.009*""journal"" + 0.009*""ceps"" + 0.009*""irving"" + 0.006*""u"" + 0.004*""supervisory"""
201002,3,"0.015*""discipline"" + 0.012*""washington"" + 0.010*""development"" + 0.010*""investor"" + 0.010*""september"" + 0.009*""convert"" + 0.006*""time"" + 0.006*""must"" + 0.005*""toobigtofail"" + 0.004*""interest"""
201002,4,"0.021*""market"" + 0.015*""bank"" + 0.010*""june"" + 0.010*""held"" + 0.009*""policy"" + 0.009*""menu"" + 0.007*""economy"" + 0.006*""need"" + 0.006*""proposal"" + 0.004*""public"""
201002,5,"0.012*""panic"" + 0.010*""loss"" + 0.010*""longer"" + 0.010*""disclosure"" + 0.009*""kb"" + 0.006*""change"" + 0.005*""activity"" + 0.003*""within"" + 0.003*""use"" + 0.002*""broader"""
201002,6,"0.017*""delivered"" + 0.011*""day"" + 0.009*""paul"" + 0.009*""common"" + 0.009*""equity"" + 0.009*""select"" + 0.009*""pdf"" + 0.009*""tucker"" + 0.009*""brussels"" + 0.009*""weekend"""
201002,7,"0.053*""firm"" + 0.014*""banking"" + 0.013*""economic"" + 0.011*""international"" + 0.010*""institutional"" + 0.009*""dominate"" + 0.009*""absorb"" + 0.007*""year"" + 0.007*""government"" + 0.004*""support"""
201002,8,"0.028*""crisis"" + 0.010*""incumbent"" + 0.010*""reserve"" + 0.010*""forum"" + 0.009*""april"" + 0.005*""problem"" + 0.005*""approach"" + 0.005*""supervision"" + 0.004*""even"" + 0.003*""past"""
201002,9,"0.026*""speech"" + 0.014*""regulatory"" + 0.010*""council"" + 0.010*""position"" + 0.009*""crossroad"" + 0.009*""ex"" + 0.008*""rate"" + 0.006*""fed"" + 0.003*""part"" + 0.003*""prudential"""
201002,10,"0.011*""loan"" + 0.010*""question"" + 0.010*""see"" + 0.010*""november"" + 0.009*""annual"" + 0.009*""business"" + 0.004*""large"" + 0.003*""work"" + 0.003*""competition"" + 0.003*""consensus"""
201002,11,"0.011*""regime"" + 0.011*""risk"" + 0.010*""kristol"" + 0.009*""contingent"" + 0.006*""regulator"" + 0.006*""systemic"" + 0.004*""important"" + 0.004*""commercial"" + 0.004*""talf"" + 0.004*""rule"""
201002,12,"0.027*""capital"" + 0.019*""management"" + 0.018*""warsh"" + 0.011*""two"" + 0.010*""fall"" + 0.009*""street"" + 0.009*""th"" + 0.009*""threshold"" + 0.009*""belgian"" + 0.005*""authority"""
201002,13,"0.020*""security"" + 0.018*""kevin"" + 0.014*""also"" + 0.011*""would"" + 0.011*""meeting"" + 0.010*""big"" + 0.010*""understandable"" + 0.009*""fewer"" + 0.009*""spring"" + 0.009*""belgium"""
201002,14,"0.021*""new"" + 0.018*""conference"" + 0.014*""system"" + 0.012*""federal"" + 0.010*""license"" + 0.009*""landscape"" + 0.009*""exert"" + 0.004*""one"" + 0.004*""first"" + 0.002*""small"""
201003,0,"0.017*""fed"" + 0.014*""asset"" + 0.013*""large"" + 0.008*""action"" + 0.007*""see"" + 0.006*""estimate"" + 0.005*""effective"" + 0.005*""method"" + 0.004*""available"" + 0.004*""structure"""
201003,1,"0.018*""capital"" + 0.018*""crisis"" + 0.011*""stress"" + 0.009*""significant"" + 0.008*""approach"" + 0.008*""make"" + 0.007*""participant"" + 0.007*""second"" + 0.006*""higher"" + 0.005*""experience"""
201003,2,"0.035*""central"" + 0.017*""system"" + 0.012*""credit"" + 0.010*""one"" + 0.009*""effect"" + 0.008*""level"" + 0.007*""le"" + 0.005*""treasury"" + 0.005*""way"" + 0.004*""around"""
201003,3,"0.012*""price"" + 0.010*""banker"" + 0.008*""increase"" + 0.007*""process"" + 0.006*""lead"" + 0.006*""committee"" + 0.006*""assumption"" + 0.005*""governor"" + 0.005*""investor"" + 0.005*""percent"""
201003,4,"0.080*""bank"" + 0.017*""time"" + 0.009*""stability"" + 0.007*""still"" + 0.006*""regulatory"" + 0.006*""cost"" + 0.005*""addition"" + 0.005*""recent"" + 0.004*""world"" + 0.004*""exposure"""
201003,5,"0.025*""policy"" + 0.019*""loan"" + 0.012*""condition"" + 0.010*""scap"" + 0.009*""new"" + 0.008*""first"" + 0.008*""problem"" + 0.006*""year"" + 0.005*""failure"" + 0.005*""living"""
201003,6,"0.016*""risk"" + 0.014*""resolution"" + 0.014*""community"" + 0.012*""loss"" + 0.011*""economy"" + 0.010*""banking"" + 0.010*""interest"" + 0.008*""lending"" + 0.006*""provide"" + 0.005*""purchase"""
201003,7,"0.017*""business"" + 0.013*""may"" + 0.012*""supervisor"" + 0.011*""government"" + 0.009*""must"" + 0.007*""real"" + 0.007*""balance"" + 0.007*""supervision"" + 0.005*""role"" + 0.005*""better"""
201003,8,"0.035*""would"" + 0.019*""institution"" + 0.015*""liquidity"" + 0.012*""monetary"" + 0.011*""u"" + 0.007*""part"" + 0.006*""state"" + 0.006*""release"" + 0.006*""security"" + 0.005*""challenge"""
201003,9,"0.030*""market"" + 0.010*""credibility"" + 0.005*""issue"" + 0.005*""good"" + 0.005*""objective"" + 0.004*""standard"" + 0.004*""much"" + 0.004*""necessary"" + 0.004*""crossborder"" + 0.004*""public"""
201003,10,"0.045*""financial"" + 0.014*""supervisory"" + 0.013*""return"" + 0.009*""many"" + 0.008*""small"" + 0.007*""program"" + 0.007*""conduct"" + 0.006*""change"" + 0.006*""largest"" + 0.005*""international"""
201003,11,"0.017*""economic"" + 0.012*""need"" + 0.010*""independence"" + 0.008*""test"" + 0.008*""assessment"" + 0.007*""fiscal"" + 0.007*""target"" + 0.007*""debt"" + 0.006*""board"" + 0.006*""benefit"""
201003,12,"0.035*""reserve"" + 0.031*""firm"" + 0.015*""information"" + 0.011*""also"" + 0.007*""result"" + 0.007*""authority"" + 0.006*""two"" + 0.005*""scenario"" + 0.005*""institutional"" + 0.004*""ability"""
201003,13,"0.024*""inflation"" + 0.018*""rate"" + 0.018*""could"" + 0.010*""important"" + 0.008*""expectation"" + 0.006*""regime"" + 0.006*""even"" + 0.005*""like"" + 0.004*""among"" + 0.004*""whether"""
201003,14,"0.030*""federal"" + 0.010*""well"" + 0.010*""text"" + 0.005*""future"" + 0.005*""collateral"" + 0.005*""discipline"" + 0.005*""guarantee"" + 0.005*""clear"" + 0.005*""uncertainty"" + 0.005*""likely"""
201004,0,"0.051*""financial"" + 0.022*""community"" + 0.012*""loss"" + 0.012*""could"" + 0.008*""stress"" + 0.008*""supervisory"" + 0.006*""first"" + 0.005*""education"" + 0.004*""much"" + 0.004*""fiscal"""
201004,1,"0.017*""regulatory"" + 0.014*""condition"" + 0.009*""small"" + 0.009*""real"" + 0.008*""estate"" + 0.007*""recovery"" + 0.006*""result"" + 0.006*""asset"" + 0.006*""however"" + 0.005*""additional"""
201004,2,"0.022*""firm"" + 0.012*""may"" + 0.007*""government"" + 0.007*""public"" + 0.007*""disclosure"" + 0.007*""mechanism"" + 0.007*""program"" + 0.005*""uncertainty"" + 0.005*""employment"" + 0.005*""mean"""
201004,3,"0.038*""market"" + 0.017*""need"" + 0.013*""time"" + 0.009*""u"" + 0.008*""likely"" + 0.008*""even"" + 0.006*""among"" + 0.005*""cost"" + 0.005*""data"" + 0.004*""local"""
201004,4,"0.037*""bank"" + 0.020*""would"" + 0.014*""year"" + 0.012*""institution"" + 0.008*""commercial"" + 0.007*""requirement"" + 0.006*""action"" + 0.005*""approach"" + 0.005*""current"" + 0.004*""second"""
201004,5,"0.027*""reserve"" + 0.015*""loan"" + 0.010*""return"" + 0.008*""effect"" + 0.007*""consumer"" + 0.006*""instrument"" + 0.005*""text"" + 0.005*""board"" + 0.005*""discussion"" + 0.005*""worker"""
201004,6,"0.009*""interest"" + 0.008*""monetary"" + 0.007*""part"" + 0.007*""inflation"" + 0.007*""stability"" + 0.006*""recent"" + 0.005*""goal"" + 0.005*""number"" + 0.004*""security"" + 0.004*""two"""
201004,7,"0.010*""risk"" + 0.009*""make"" + 0.007*""important"" + 0.007*""must"" + 0.006*""percent"" + 0.005*""support"" + 0.005*""liquidity"" + 0.005*""national"" + 0.005*""earlier"" + 0.004*""labor"""
201004,8,"0.021*""capital"" + 0.013*""rate"" + 0.012*""crisis"" + 0.011*""many"" + 0.010*""large"" + 0.007*""last"" + 0.007*""work"" + 0.005*""trigger"" + 0.005*""potential"" + 0.004*""considerable"""
201004,9,"0.014*""information"" + 0.011*""new"" + 0.010*""development"" + 0.007*""case"" + 0.007*""way"" + 0.007*""provide"" + 0.005*""decision"" + 0.005*""unemployment"" + 0.005*""addition"" + 0.004*""facility"""
201004,10,"0.019*""business"" + 0.015*""policy"" + 0.009*""price"" + 0.007*""activity"" + 0.006*""future"" + 0.005*""process"" + 0.005*""including"" + 0.005*""growth"" + 0.005*""challenge"" + 0.005*""tool"""
201004,11,"0.010*""discipline"" + 0.010*""job"" + 0.008*""level"" + 0.008*""help"" + 0.007*""debt"" + 0.006*""lower"" + 0.006*""resolution"" + 0.005*""balance"" + 0.005*""state"" + 0.005*""equity"""
201004,12,"0.020*""economic"" + 0.010*""lending"" + 0.005*""difficult"" + 0.005*""term"" + 0.005*""high"" + 0.005*""ensure"" + 0.005*""creditor"" + 0.004*""period"" + 0.004*""run"" + 0.004*""income"""
201004,13,"0.028*""federal"" + 0.021*""system"" + 0.018*""also"" + 0.011*""economy"" + 0.011*""investor"" + 0.007*""problem"" + 0.006*""regulator"" + 0.006*""spending"" + 0.005*""might"" + 0.005*""regime"""
201004,14,"0.013*""credit"" + 0.011*""one"" + 0.011*""increase"" + 0.008*""change"" + 0.007*""example"" + 0.006*""well"" + 0.006*""past"" + 0.006*""strategy"" + 0.005*""measure"" + 0.005*""le"""
201005,0,"0.059*""financial"" + 0.036*""central"" + 0.023*""also"" + 0.012*""effect"" + 0.011*""agency"" + 0.009*""global"" + 0.008*""imbalance"" + 0.008*""action"" + 0.006*""better"" + 0.005*""information"""
201005,1,"0.042*""market"" + 0.022*""u"" + 0.008*""credit"" + 0.007*""well"" + 0.007*""policymakers"" + 0.007*""funding"" + 0.006*""sheet"" + 0.006*""saving"" + 0.006*""responsibility"" + 0.006*""meeting"""
201005,2,"0.023*""monetary"" + 0.018*""system"" + 0.010*""money"" + 0.009*""longerterm"" + 0.009*""using"" + 0.008*""shortterm"" + 0.008*""tool"" + 0.006*""level"" + 0.006*""state"" + 0.005*""achieve"""
201005,3,"0.023*""rate"" + 0.019*""security"" + 0.015*""board"" + 0.012*""new"" + 0.011*""time"" + 0.011*""treasury"" + 0.008*""lending"" + 0.007*""independence"" + 0.007*""austin"" + 0.006*""account"""
201005,4,"0.029*""crisis"" + 0.020*""liquidity"" + 0.012*""may"" + 0.012*""billion"" + 0.011*""price"" + 0.007*""debt"" + 0.007*""step"" + 0.007*""cost"" + 0.007*""problem"" + 0.006*""use"""
201005,5,"0.017*""stability"" + 0.010*""asset"" + 0.009*""press"" + 0.008*""however"" + 0.006*""greater"" + 0.006*""national"" + 0.006*""following"" + 0.005*""higher"" + 0.005*""critical"" + 0.005*""happiness"""
201005,6,"0.073*""bank"" + 0.032*""return"" + 0.020*""inflation"" + 0.012*""balance"" + 0.011*""future"" + 0.010*""experience"" + 0.007*""issue"" + 0.006*""fact"" + 0.005*""great"" + 0.005*""benefit"""
201005,7,"0.013*""interest"" + 0.009*""year"" + 0.007*""whether"" + 0.007*""condition"" + 0.006*""current"" + 0.006*""discussion"" + 0.006*""mb"" + 0.005*""korea"" + 0.005*""clear"" + 0.005*""england"""
201005,8,"0.030*""text"" + 0.011*""expectation"" + 0.011*""capital"" + 0.009*""question"" + 0.008*""household"" + 0.007*""around"" + 0.006*""assessment"" + 0.006*""percent"" + 0.006*""developing"" + 0.005*""large"""
201005,9,"0.038*""policy"" + 0.010*""facility"" + 0.009*""country"" + 0.008*""total"" + 0.007*""many"" + 0.007*""important"" + 0.006*""language"" + 0.006*""japan"" + 0.005*""seem"" + 0.005*""example"""
201005,10,"0.020*""economic"" + 0.013*""see"" + 0.010*""swap"" + 0.009*""release"" + 0.008*""december"" + 0.005*""severe"" + 0.005*""family"" + 0.005*""help"" + 0.005*""declined"" + 0.005*""committee"""
201005,11,"0.018*""purchase"" + 0.014*""need"" + 0.010*""likely"" + 0.009*""governor"" + 0.008*""temporary"" + 0.008*""decision"" + 0.006*""additional"" + 0.006*""bernanke"" + 0.006*""march"" + 0.005*""view"""
201005,12,"0.056*""reserve"" + 0.013*""economy"" + 0.008*""speech"" + 0.007*""business"" + 0.006*""contributed"" + 0.005*""united"" + 0.005*""regulation"" + 0.005*""banker"" + 0.004*""le"" + 0.004*""bagehot"""
201005,13,"0.016*""woman"" + 0.013*""dollar"" + 0.011*""increase"" + 0.011*""could"" + 0.010*""risk"" + 0.009*""world"" + 0.008*""york"" + 0.008*""reestablishment"" + 0.007*""must"" + 0.007*""period"""
201005,14,"0.055*""federal"" + 0.013*""would"" + 0.010*""fomc"" + 0.010*""institution"" + 0.007*""reduce"" + 0.006*""yield"" + 0.006*""make"" + 0.005*""type"" + 0.005*""one"" + 0.005*""loan"""
201006,0,"0.029*""business"" + 0.022*""loan"" + 0.008*""tool"" + 0.007*""fund"" + 0.006*""low"" + 0.005*""spending"" + 0.005*""force"" + 0.005*""flow"" + 0.004*""require"" + 0.004*""global"""
201006,1,"0.040*""market"" + 0.015*""crisis"" + 0.014*""system"" + 0.007*""world"" + 0.005*""likely"" + 0.005*""dont"" + 0.005*""household"" + 0.004*""workforce"" + 0.004*""key"" + 0.003*""critical"""
201006,2,"0.015*""small"" + 0.012*""balance"" + 0.008*""must"" + 0.006*""government"" + 0.006*""term"" + 0.006*""board"" + 0.006*""could"" + 0.005*""event"" + 0.004*""activity"" + 0.004*""help"""
201006,3,"0.029*""federal"" + 0.014*""percent"" + 0.011*""borrower"" + 0.011*""mortgage"" + 0.008*""many"" + 0.005*""authority"" + 0.004*""monetary"" + 0.004*""regulator"" + 0.004*""mirror"" + 0.003*""series"""
201006,4,"0.015*""policymakers"" + 0.013*""year"" + 0.012*""price"" + 0.009*""might"" + 0.008*""take"" + 0.007*""regulatory"" + 0.007*""cost"" + 0.005*""recovery"" + 0.005*""interest"" + 0.005*""credibility"""
201006,5,"0.014*""may"" + 0.014*""economy"" + 0.008*""continue"" + 0.008*""risk"" + 0.007*""problem"" + 0.006*""past"" + 0.006*""le"" + 0.006*""governor"" + 0.006*""make"" + 0.005*""given"""
201006,6,"0.040*""credit"" + 0.011*""u"" + 0.010*""security"" + 0.008*""change"" + 0.008*""investor"" + 0.005*""commercial"" + 0.005*""growth"" + 0.004*""want"" + 0.004*""vol"" + 0.003*""industry"""
201006,7,"0.013*""would"" + 0.010*""level"" + 0.010*""demand"" + 0.010*""view"" + 0.006*""expansion"" + 0.006*""like"" + 0.006*""meeting"" + 0.005*""improve"" + 0.005*""ability"" + 0.005*""real"""
201006,8,"0.040*""financial"" + 0.021*""reserve"" + 0.011*""fiscal"" + 0.011*""condition"" + 0.006*""forward"" + 0.006*""capital"" + 0.005*""survey"" + 0.005*""extraordinary"" + 0.004*""find"" + 0.004*""lender"""
201006,9,"0.013*""lending"" + 0.008*""better"" + 0.008*""asset"" + 0.007*""see"" + 0.006*""regulation"" + 0.006*""path"" + 0.006*""card"" + 0.005*""state"" + 0.005*""believe"" + 0.005*""however"""
201006,10,"0.025*""bank"" + 0.021*""economic"" + 0.012*""recent"" + 0.007*""part"" + 0.007*""information"" + 0.005*""example"" + 0.004*""trough"" + 0.004*""stability"" + 0.004*""program"" + 0.003*""continues"""
201006,11,"0.011*""firm"" + 0.011*""also"" + 0.009*""new"" + 0.008*""sheet"" + 0.007*""report"" + 0.007*""one"" + 0.006*""liquidity"" + 0.006*""potential"" + 0.005*""even"" + 0.005*""today"""
201006,12,"0.022*""policy"" + 0.010*""way"" + 0.007*""important"" + 0.006*""institution"" + 0.006*""action"" + 0.004*""clear"" + 0.004*""holding"" + 0.004*""decline"" + 0.004*""largest"" + 0.003*""ensure"""
201006,13,"0.025*""consumer"" + 0.013*""fed"" + 0.012*""return"" + 0.009*""time"" + 0.008*""debt"" + 0.007*""need"" + 0.007*""standard"" + 0.006*""act"" + 0.006*""well"" + 0.005*""first"""
201006,14,"0.013*""rate"" + 0.009*""still"" + 0.009*""text"" + 0.007*""banking"" + 0.006*""agency"" + 0.005*""sale"" + 0.005*""effect"" + 0.005*""response"" + 0.004*""united"" + 0.004*""guidance"""
201007,0,"0.021*""data"" + 0.021*""lending"" + 0.011*""financial"" + 0.008*""change"" + 0.008*""time"" + 0.007*""like"" + 0.006*""examiner"" + 0.005*""work"" + 0.004*""smalldollar"" + 0.004*""regional"""
201007,1,"0.013*""borrower"" + 0.010*""technical"" + 0.010*""research"" + 0.006*""together"" + 0.006*""value"" + 0.006*""example"" + 0.005*""continue"" + 0.005*""different"" + 0.005*""government"" + 0.005*""share"""
201007,2,"0.079*""small"" + 0.008*""new"" + 0.007*""solution"" + 0.006*""text"" + 0.006*""ensure"" + 0.006*""effort"" + 0.006*""area"" + 0.005*""c"" + 0.005*""whether"" + 0.004*""toggle"""
201007,3,"0.012*""heard"" + 0.008*""statement"" + 0.007*""participant"" + 0.007*""additional"" + 0.007*""series"" + 0.006*""standard"" + 0.006*""banker"" + 0.006*""consumer"" + 0.006*""provide"" + 0.006*""key"""
201007,4,"0.038*""credit"" + 0.028*""loan"" + 0.025*""reserve"" + 0.022*""need"" + 0.012*""economic"" + 0.009*""financing"" + 0.008*""le"" + 0.008*""would"" + 0.007*""minority"" + 0.006*""access"""
201007,5,"0.009*""creditworthy"" + 0.008*""hmda"" + 0.007*""particularly"" + 0.006*""atlanta"" + 0.006*""home"" + 0.006*""forward"" + 0.005*""collateral"" + 0.004*""ongoing"" + 0.004*""provider"" + 0.004*""attended"""
201007,6,"0.009*""return"" + 0.008*""demand"" + 0.007*""take"" + 0.006*""see"" + 0.006*""cdfis"" + 0.006*""nonprofit"" + 0.005*""develop"" + 0.005*""specific"" + 0.005*""thank"" + 0.004*""possible"""
201007,7,"0.013*""assistance"" + 0.010*""policy"" + 0.007*""potential"" + 0.007*""regulatory"" + 0.005*""official"" + 0.005*""addition"" + 0.005*""part"" + 0.005*""requirement"" + 0.005*""act"" + 0.005*""across"""
201007,8,"0.015*""also"" + 0.011*""u"" + 0.007*""institution"" + 0.007*""comment"" + 0.005*""conference"" + 0.005*""could"" + 0.004*""well"" + 0.004*""identified"" + 0.004*""perspective"" + 0.003*""authority"""
201007,9,"0.021*""meeting"" + 0.017*""market"" + 0.007*""regulator"" + 0.006*""workout"" + 0.006*""current"" + 0.005*""meet"" + 0.005*""element"" + 0.004*""note"" + 0.004*""february"" + 0.004*""combination"""
201007,10,"0.014*""many"" + 0.011*""program"" + 0.010*""board"" + 0.007*""concern"" + 0.005*""one"" + 0.005*""case"" + 0.005*""good"" + 0.005*""regulation"" + 0.005*""others"" + 0.005*""next"""
201007,11,"0.014*""issue"" + 0.008*""year"" + 0.006*""step"" + 0.006*""report"" + 0.006*""recovery"" + 0.005*""require"" + 0.005*""might"" + 0.004*""recession"" + 0.004*""policymakers"" + 0.003*""local"""
201007,12,"0.016*""information"" + 0.014*""lender"" + 0.012*""public"" + 0.012*""mortgage"" + 0.009*""owner"" + 0.009*""problem"" + 0.007*""resource"" + 0.007*""flow"" + 0.007*""job"" + 0.005*""three"""
201007,13,"0.088*""business"" + 0.025*""federal"" + 0.021*""bank"" + 0.016*""help"" + 0.010*""community"" + 0.009*""system"" + 0.009*""important"" + 0.007*""discussion"" + 0.006*""condition"" + 0.006*""idea"""
201007,14,"0.017*""today"" + 0.014*""hearing"" + 0.009*""governor"" + 0.009*""look"" + 0.008*""better"" + 0.008*""understand"" + 0.007*""may"" + 0.006*""make"" + 0.005*""identify"" + 0.005*""creation"""
201008,0,"0.012*""tool"" + 0.010*""text"" + 0.008*""investment"" + 0.008*""ioer"" + 0.006*""basis"" + 0.006*""zero"" + 0.006*""goal"" + 0.005*""premium"" + 0.004*""turn"" + 0.004*""problem"""
201008,1,"0.017*""economy"" + 0.010*""significant"" + 0.009*""sheet"" + 0.007*""budget"" + 0.006*""help"" + 0.006*""demand"" + 0.005*""job"" + 0.005*""percent"" + 0.005*""worker"" + 0.005*""appear"""
201008,2,"0.030*""federal"" + 0.016*""year"" + 0.011*""option"" + 0.010*""cost"" + 0.010*""many"" + 0.008*""provide"" + 0.007*""participant"" + 0.007*""much"" + 0.006*""future"" + 0.006*""central"""
201008,3,"0.017*""recovery"" + 0.015*""increase"" + 0.014*""longerterm"" + 0.014*""also"" + 0.013*""household"" + 0.011*""could"" + 0.010*""may"" + 0.009*""credit"" + 0.008*""part"" + 0.007*""see"""
201008,4,"0.030*""economic"" + 0.010*""fiscal"" + 0.009*""business"" + 0.007*""deflation"" + 0.007*""action"" + 0.005*""difficult"" + 0.005*""crisis"" + 0.005*""sector"" + 0.004*""continued"" + 0.004*""providing"""
201008,5,"0.026*""market"" + 0.010*""become"" + 0.010*""interest"" + 0.007*""reducing"" + 0.006*""point"" + 0.005*""second"" + 0.005*""accommodation"" + 0.004*""first"" + 0.004*""importantly"" + 0.004*""money"""
201008,6,"0.038*""state"" + 0.024*""would"" + 0.016*""return"" + 0.009*""firm"" + 0.009*""outlook"" + 0.007*""local"" + 0.006*""lower"" + 0.006*""employment"" + 0.006*""united"" + 0.005*""stimulus"""
